time,prediction,prediction_tau,idle,transmit
0,13,4,-0.0326076,-0.183535
0,13,5,-0.0358833,-0.218013
0,13,6,-0.0339988,-0.238935
0,13,7,-0.0307292,-0.24507
0,13,8,-0.0339892,-0.245569
0,13,9,-0.0349328,-0.252275
0,13,10,-0.0312635,-0.267783
0,13,11,-0.0316548,-0.263889
0,13,12,-0.0291391,-0.259845
0,13,13,-0.0262591,-0.277795
0,13,14,-0.0239853,-0.277812
0,13,15,-0.018417,-0.191227
0,13,16,-0.0188754,-0.244163
0,13,17,-0.0153483,-0.232747
0,13,18,-0.0109968,-0.193808
0,13,19,-0.00740905,-0.165604
0,13,20,-0.00627622,-0.144579
0,13,21,-0.00402914,-0.109575
0,13,22,-0.000944647,-0.0330285
0,13,23,-0.00111569,-0.0573051
0,13,24,-0.00026148,-0.0373908
0,13,25,0,0
0,13,26,-5.10325e-05,-0.0497015
0,13,27,0,0
0,13,28,0,0
0,13,29,0,0
0,13,30,0,0
0,13,31,0,0
0,13,32,0,0
0,13,33,0,0
0,13,34,0,0
0,13,35,0,0
0,13,36,0,0
0,13,37,0,0
0,13,38,0,0
0,13,39,0,0
0,13,40,0,0
0,14,0,-0.00530263,-0.040074
0,14,1,-0.0103733,-0.0629757
0,14,2,0,0
0,14,3,0,0
0,14,4,-0.00497953,-0.0311229
0,14,5,-0.0120205,-0.0752985
0,14,6,-0.0165231,-0.0770143
0,14,7,-0.0203456,-0.119825
0,14,8,-0.0272566,-0.171889
0,14,9,-0.0256239,-0.201098
0,14,10,-0.0240567,-0.200171
0,14,11,-0.0280708,-0.238329
0,14,12,-0.0201268,-0.176226
0,14,13,-0.0162637,-0.156171
0,14,14,-0.0160043,-0.14604
0,14,15,-0.0146794,-0.199567
0,14,16,-0.0070659,-0.0845408
0,14,17,-0.011061,-0.156132
0,14,18,-0.00440416,-0.0851598
0,14,19,-0.00134813,-0.0100522
0,14,20,0,0
0,14,21,-0.00102667,-0.0223386
0,14,22,-0.0008868,-0.0152477
0,14,23,-0.00117843,-0.0422929
0,14,24,-0.000333513,-0.038711
0,14,25,0,0
0,14,26,0,0
0,14,27,0,0
0,14,28,0,0
0,14,29,0,0
0,14,30,0,0
0,14,31,0,0
0,14,32,0,0
0,14,33,0,0
0,14,34,0,0
0,14,35,0,0
0,14,36,0,0
0,14,37,0,0
0,14,38,0,0
0,14,39,0,0
0,14,40,0,0
