time,prediction,prediction_tau,idle,transmit
0,10,57,0.00120081,-0.0359831
0,10,58,0.0013704,-0.0385341
0,10,59,0,0
0,10,60,0.0153096,-0.259599
0,11,0,-0.0711398,-0.506131
0,11,1,-0.0656453,-0.499103
0,11,2,-0.0654803,-0.543268
0,11,3,-0.0636617,-0.525539
0,11,4,-0.0628882,-0.532393
0,11,5,-0.0622772,-0.534065
0,11,6,-0.0605976,-0.528716
0,11,7,-0.0592152,-0.548129
0,11,8,-0.0582409,-0.51947
0,11,9,-0.0563265,-0.596029
0,11,10,-0.0552889,-0.553614
0,11,11,-0.0537336,-0.500508
0,11,12,-0.052598,-0.490818
0,11,13,-0.0507738,-0.583019
0,11,14,-0.0490765,-0.521031
0,11,15,-0.0472451,-0.560706
0,11,16,-0.0459083,-0.530706
0,11,17,-0.0441729,-0.511995
0,11,18,-0.0425772,-0.500592
0,11,19,-0.0408921,-0.514315
0,11,20,-0.0401172,-0.476485
0,11,21,-0.0383399,-0.56849
0,11,22,-0.0367425,-0.547034
0,11,23,-0.0357041,-0.543696
0,11,24,-0.0329752,-0.501308
0,11,25,-0.0329097,-0.568078
0,11,26,-0.0312743,-0.523643
0,11,27,-0.0278248,-0.500882
0,11,28,-0.0269714,-0.527814
0,11,29,-0.0252321,-0.494245
0,11,30,-0.0217093,-0.514615
0,11,31,-0.0222989,-0.475416
0,11,32,-0.0204705,-0.533337
0,11,33,-0.0173289,-0.470309
0,11,34,-0.0146108,-0.41594
0,11,35,-0.0149611,-0.436655
0,11,36,-0.012907,-0.442592
0,11,37,-0.00797639,-0.280532
0,11,38,-0.00643293,-0.27761
0,11,39,-0.00680194,-0.261167
0,11,40,-0.00503529,-0.276907
0,11,41,-0.00528823,-0.313454
0,11,42,-0.00335268,-0.271802
0,11,43,-0.00211443,-0.194755
0,11,44,-0.00112843,-0.126147
0,11,45,-0.00122128,-0.17907
0,11,46,-0.000105111,-0.138132
0,11,47,-0.000378335,-0.164379
0,11,48,8.82882e-05,-0.146594
0,11,49,0.00106548,-0.0881895
0,11,50,0.000834183,-0.081011
0,11,51,0.000854961,-0.118748
0,11,52,0,0
0,11,53,0,0
0,11,54,0.000981827,-0.0510984
0,11,55,0.00229459,-0.0845402
0,11,56,0.00251483,-0.107214
0,11,57,0,0
0,11,58,0,0
0,11,59,0.00157264,-0.0173587
0,11,60,0.00684386,-0.145086
0,12,0,-0.0706002,-0.501609
